design_range_nm,spec_energy_whkg,objective,converged,feasible,start_name,starts_tried,objective_value,mixed_objective_kg,doc_per_nmi,trip_doc_usd,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,W_battery_lb,S_ref_m2,S_ref_ft2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,electric_energy_frac,battery_energy_frac,engine_rating_hp,motor_rating_hp,generator_rating_hp,W_fuel_max_kg,OEW_kg,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,engineoutclimb_gamma,max_constraint_violation,n_iter,wall_time_s,error
300.0,250.0,cost,True,True,high,"fig5=OK(0.72509),high=OK(0.72509)",0.725086670198777,223.04346219325055,0.725086670198777,217.5260010596331,4000.0,8818.4904872,183.04346219325055,403.5417575238332,1.3451391917461106,325.7590460417643,718.1757621596613,23.885393756499973,257.1002386628034,0.045698103384621845,0.29258412751238694,0.01,4.569810338462185,0.1351650443214391,0.03591147396753666,696.7216634803128,459.1112837151062,675.820013575928,500.0,3037.6051217654635,-1.0560370355960913e-09,4452.099737535916,81.6414686825056,1.5783537671287817e-11,0.03042779945451387,1.0560370355960913e-09,100.0,280.352175951004,
300.0,300.0,cost,True,True,fig5,"fig5=OK(0.70182),high=OK(0.70568)",0.7018249755779731,214.60920074882506,0.7018249755779731,210.5474926733919,4000.0,8818.4904872,174.60920074882506,384.9473939452772,1.2831579798175907,347.2626733226037,765.5831453137555,23.885393754459365,257.1002386408385,0.10717179698001066,0.337914951118716,0.010000000471625055,10.717179698001065,0.1754877118899419,0.047574819442875366,652.0761188763832,459.11128367099434,632.5138353141859,500.0,3024.5357556603385,5.913509539823281e-07,4452.099740267873,81.64146868599305,-1.5801355016109575e-10,0.030427799442570073,6.143314998922547e-10,77.0,247.6494584083557,
300.0,350.0,cost,True,True,fig5,"fig5=OK(0.62581),high=OK(0.62581)",0.6258068057032471,139.92104369053666,0.6258068057032471,187.74204171097412,5700.0,12566.34894426,82.92104369053666,182.8096087434233,0.6093653624780777,1670.1361776564625,3682.019998748021,34.03668610576871,366.36784012416285,0.7699725746745432,0.8293769659236452,0.47530004190865976,76.99725746745432,0.7234577991141086,0.37114291351872813,236.91018077516335,652.4727599234093,229.80287540835695,500.0,3493.3504090553065,-8.869315024639945e-07,4452.099735250109,81.64146867919999,-3.222574984640403e-11,0.03061689677845722,8.869315024639945e-07,2.0,168.82797527313232,
300.0,400.0,cost,True,True,high,"fig5=OK(0.51401),high=OK(0.51401)",0.5140091661786523,95.92263800857997,0.5140091661786523,154.2027498535957,5700.0,12566.34894426,38.922638008579966,85.8097282538479,0.2860324275128263,1756.435144538517,3872.2766533741674,34.03668610301809,366.36784009455545,0.8921091554798629,0.9200643104702275,0.7542146791771938,89.21091554798629,0.8703697749676803,0.6017850796337936,111.20428598349889,652.4727598711817,107.86815740423604,500.0,3451.049847463421,-2.3187567421700805e-08,4452.099737528226,81.64146868249884,-3.882841270730353e-11,0.030616896768312397,2.3187567421700805e-08,120.0,224.09624671936035,
300.0,450.0,cost,True,True,fig5,"fig5=OK(0.4014),high=OK(0.40575)",0.4013969921657615,55.70715061662134,0.4013969921657615,120.41909764972846,5548.428709157613,12232.191447653448,0.22286352504520524,0.49132996888875036,0.0016377665629625012,1745.4492987799163,3848.0570092951507,33.131601112029585,356.6255863320467,0.9989999999999999,0.999,1.0,99.89999999999999,0.9992389299274331,0.9966223408862422,1.3552871379273312,635.2809798891523,1.3146285313126964,500.0000004732035,3349.164176853068,-9.181349014397711e-10,4452.099737533877,81.64146868249946,-4.618527782440651e-14,0.030604430795778795,5.72928123880231e-09,2.0,167.8789882659912,
300.0,500.0,cost,True,True,high,"fig5=OK(0.35447),high=OK(0.35447)",0.35447122761697974,51.01502690809728,0.35447122761697974,106.34136828509392,5081.059826649549,11201.819436550782,0.20442864160179466,0.45068800781916113,0.0015022933593972039,1442.1427833676264,3179.380604077886,30.340778664964688,326.5854235228975,0.9989999999870587,0.998999999985782,0.9999999999914461,99.89999999870587,0.9992396330495983,0.9966250973362384,1.241941397697791,582.2220006163947,1.2046831557705344,500.0,3185.120244643654,-7.34871719032526e-09,4452.099737532824,81.64146868250533,1.2460449339002366e-11,0.030561455680437947,1.4222401720559811e-08,124.0,290.3501994609833,
300.0,550.0,cost,True,True,fig5,"fig5=OK(0.32153),high=OK(0.32153)",0.3215270899264601,47.721213883160075,0.3215270899264601,96.45812697793804,4752.965405442413,10478.495053471152,0.19155982873595023,0.4223171318594096,0.0014077237728646987,1229.046250428152,2709.583166932372,28.38161255496186,305.49713502337335,0.998999999960725,0.9989999999559609,0.9999999999739302,99.8999999960725,0.9992400699686217,0.9966265681607295,1.164126871681701,544.8320950335238,1.1292030510852922,500.0,3070.1352254399226,-5.608508217846975e-07,4452.099737350633,81.6414686825657,-1.6519755008381765e-10,0.030509983773178168,5.608508217846975e-07,2.0,151.79720497131348,
300.0,600.0,cost,True,True,fig5,"fig5=OK(0.29712),high=OK(0.29712)",0.2971181826823993,45.28058931593476,0.2971181826823993,89.13545480471979,4509.852484962898,9942.52280933015,0.18206446630577333,0.40138344104365176,0.0013379448034788392,1071.0616669361561,2361.286780270267,26.92990059676738,289.87103755450175,0.999,0.999,1.0,99.9,0.9992403510277861,0.9966274510199513,1.1063653821261907,517.1053138794182,1.0731744152384843,500.000000200839,2985.0163835803532,-4.390994945424609e-08,4452.099737537141,81.64146868250529,2.6252056084530295e-12,0.030469710601450716,4.390994945424609e-08,2.0,129.00332760810852,
300.0,650.0,cost,True,True,high,"fig5=OK(0.2783),high=OK(0.2783)",0.2783040433754284,43.39914313249803,0.2783040433754284,83.49121301262852,4322.437554850465,9529.343614741214,0.17476758399338904,0.38529656922915706,0.0012843218974305235,949.2215308559888,2092.6752600247396,25.810780746371712,277.8249317392812,0.998999999999883,0.9989999999998648,0.9999999999999275,99.8999999999883,0.9992405369765904,0.9966280664037863,1.0617685698503765,495.7605395166866,1.029915517108052,500.0,2919.448886410096,8.531060302630067e-10,4452.099737532499,81.64146868250538,2.868261184119092e-13,0.030446255742195935,3.570499660951133e-09,113.0,326.5711615085602,
300.0,700.0,cost,True,True,fig5,"fig5=OK(0.26335),high=OK(0.26715)",0.2633521347615145,41.90372965962883,0.2633521347615145,79.00564042845434,4173.474817769721,9200.93699476776,0.16898148193161827,0.3725403977317336,0.0012418013257724453,852.3541646971446,1879.119273276768,24.921272338817914,268.250342925462,0.999,0.999,1.0,99.9,0.9992406628460143,0.9966285225917804,1.0262742754362653,478.8202710973336,1.0,500.00000548682175,2867.3593011115245,1.056278961186763e-06,4452.099737449409,81.6414686825036,4.60304017124713e-12,0.030434567302515137,2.7444191847883803e-07,2.0,282.9909408092499,
