design_range_nm,spec_energy_whkg,objective,converged,feasible,start_name,starts_tried,objective_value,mixed_objective_kg,doc_per_nmi,trip_doc_usd,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,W_battery_lb,S_ref_m2,S_ref_ft2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,electric_energy_frac,battery_energy_frac,engine_rating_hp,motor_rating_hp,generator_rating_hp,W_fuel_max_kg,OEW_kg,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,engineoutclimb_gamma,max_constraint_violation,n_iter,wall_time_s,error
500.0,450.0,fuel,True,True,upstream,upstream,324.8890298513876,324.8890298513876,0.6801943907557569,340.09719537787845,5699.999999994462,12566.348944247791,267.88902985144296,590.5942153425466,1.1811884306850933,1401.4058115507523,3089.570954466776,34.036686103393684,366.3678400985983,0.5058349293486353,0.634030302724316,0.010000002232610824,50.58349293486353,0.4665234997449344,0.16463805772497894,508.1157911916599,652.4727598798426,492.8723174559904,500.0000000014961,3577.112786142247,5.401369435276138e-06,4452.099737139541,81.64146868200874,-1.0781640660123548e-08,0.030616896770057817,1.0781640660123548e-08,58,97.661381483078,
500.0,250.0,fuel,True,True,upstream,upstream,387.201680140091,387.201680140091,0.698313154746964,349.156577373482,4043.017686762547,8913.328252574218,346.77150327246557,764.5003007100703,1.5290006014201405,138.40137873759724,305.1228104532164,24.14226735308297,259.8652030448408,0.001000003733986903,0.12075241885521805,0.010000005405048302,0.10000037339869029,0.030645359523730608,0.008284346790462376,874.9857933186146,463.998177850968,848.735942744905,500.0000106134551,3104.2524348191687,-1.4701458894705866e-07,4452.099738094232,81.6414686827107,-7.632979456828615e-08,0.03042904629027366,3.2448597760096647e-07,69,104.4876914024353,
500.0,250.0,fuel,True,True,high,high,387.2016878717403,387.2016878717403,0.6983131700758991,349.1565850379495,4043.017769553148,8913.32843509625,346.77151017620884,764.5003159302189,1.5290006318604379,138.40137930083014,305.1228116949324,24.142267847465426,259.8652083663293,0.0010000037927801464,0.12075241913642042,0.010000000872631745,0.10000037927801464,0.030645359000982128,0.008284346669018198,874.9858104138868,463.9981872580576,848.7362361008649,500.0,3104.252509079391,2.197386493207887e-06,4452.09973799491,81.64146868269222,-7.738692235637057e-08,0.030429046293322277,7.738692235637057e-08,64,114.87000036239624,
500.0,250.0,fuel,True,True,low,low,387.20168885868657,387.20168885868657,0.6983131716927533,349.15658584637663,4043.017770582044,8913.328437364577,346.77151115286614,764.5003180833797,1.5290006361667594,138.40138014154215,305.1228135483851,24.142267853706958,259.8652084335126,0.0010000001029518753,0.12075241862487299,0.010000000054993368,0.10000001029518754,0.030645356470987813,0.008284346076405982,874.9858097476465,463.9981873845197,848.7362354582864,500.0000003400892,3104.252509281794,1.2877535482402891e-08,4452.09973751204,81.64146868252713,-1.9973635037584536e-09,0.030429046295551942,1.9973635037584536e-09,58,126.07631611824036,
500.0,500.0,fuel,True,True,upstream,upstream,287.08411057954794,287.08411057954794,0.6234495136993,311.72475684965,5699.99999999997,12566.348944259935,230.08411057954822,507.2486351004047,1.0144972702008095,1465.9104716184406,3231.779387263521,34.03668610300523,366.36784009441703,0.5920997052767513,0.6977548623913291,0.06140384492268334,59.209970527675125,0.5424412146818659,0.21054780150742766,419.6400095891874,652.4727598721298,407.0508093022423,500.00000000000006,3550.413045673752,4.69194128527306e-06,4452.0997374996105,81.64146868251406,-7.874470644986253e-09,0.03061689676845166,7.874470644986253e-09,53,85.42053580284119,
500.0,450.0,fuel,False,True,low,low,324.8890289157074,324.8890289157074,0.6801943893161149,340.09719465805745,5699.999999999986,12566.34894425997,267.8890289157075,590.5942132796031,1.181188426559206,1401.4058132814762,3089.5709582823692,34.03668609485875,366.36784000672907,0.5058349318542672,0.634030304008718,0.01000000183026648,50.58349318542672,0.46652350155357064,0.1646380587282633,508.11579038885066,652.47275772981,492.87231667725115,500.0,3577.1127847214148,6.7932974161522e-06,4452.099809693956,81.64146869228438,-1.334854925075582e-08,0.030616896428177564,1.6208340066398858e-08,69,126.67239260673523,
500.0,450.0,fuel,True,True,high,high,324.88903149876796,324.88903149876796,0.6801943934281119,340.09719671405594,5700.0,12566.34894426,267.88903149876796,590.5942189742766,1.181188437948553,1401.405811503628,3089.570954362885,34.03668610277959,366.3678400919883,0.5058349250233465,0.6340303010660169,0.010000000539989966,50.58349250233465,0.46652349642872704,0.16463805590567548,508.11579124313016,652.4727598172753,492.8723175084695,500.0,3577.1127861150935,1.945602889463771e-06,4452.0997393515745,81.64146868278488,-3.7363644734590695e-09,0.03061689675972592,3.7363644734590695e-09,67,122.65286493301392,
500.0,500.0,fuel,False,True,low,low,287.0841108120554,287.0841108120554,0.6234495146972092,311.7247573486046,5700.0,12566.34894426,230.0841108120554,507.2486356129953,1.0144972712259905,1465.9104783846537,3231.7794021804675,34.0366861470288,366.3678405682828,0.5920997041411423,0.6977548626752798,0.06140384826349734,59.20997041411423,0.5424412144886633,0.21054780137159285,419.6400084074041,652.4727607096203,407.0508081619673,500.0,3550.413046806819,-1.3235513506515417e-05,4452.09970098448,81.6414686297161,-3.452083490590452e-09,0.03061689693106757,1.3235513506515417e-05,75,133.17325949668884,
500.0,500.0,fuel,True,True,high,high,287.0841127566407,287.0841127566407,0.6234495172325916,311.7247586162958,5699.999999999976,12566.348944259948,230.08411275664093,507.2486399000726,1.0144972798001453,1465.9104716060713,3231.7793872362513,34.03668610301364,366.3678400945076,0.5920996994175266,0.6977548601535797,0.061403843530099846,59.20996994175266,0.5424412103178237,0.21054779859958717,419.64000959325676,652.4727598710456,407.05080930530727,500.00000000000006,3550.4130456745875,-8.228425940615125e-08,4452.099737533519,81.641468682504,1.491290355093433e-10,0.030616896768288455,8.228425940615125e-08,42,70.00827407836914,
500.0,750.0,fuel,True,True,low,low,56.243889669118666,56.243889669118666,0.2778385452311388,138.9192726155694,5581.816471236402,12305.798863223621,0.4257249567546414,0.9385628703261091,0.0018771257406522183,1766.8988851557817,3895.3452526476367,33.33097107300056,358.7715867317212,0.999,0.999,1.0,99.9,0.9991418313900207,0.9961774005833655,1.3637001914784221,639.067562960679,1.3227890709972967,500.0000331660363,3360.899489151414,4.3485119931574445e-06,4452.099744138036,81.64146868250451,-1.372569086166564e-09,0.030607082512220156,9.287229562111891e-07,63,118.48476338386536,
