design_range_nm,spec_energy_whkg,objective,converged,feasible,start_name,starts_tried,objective_value,mixed_objective_kg,doc_per_nmi,trip_doc_usd,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,W_battery_lb,S_ref_m2,S_ref_ft2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,electric_energy_frac,battery_energy_frac,engine_rating_hp,motor_rating_hp,generator_rating_hp,W_fuel_max_kg,OEW_kg,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,engineoutclimb_gamma,max_constraint_violation,n_iter,wall_time_s,error
350.0,550.0,fuel,True,True,high,"upstream=OK(53.623),high=OK(53.623)",53.623411358000794,53.623411358000794,0.3377384043066393,118.20844150732376,5336.072093606589,11764.025249120774,0.26269042193490766,0.5791332467278844,0.0016546664192225267,1607.637348378321,3544.2336658854138,31.863545767217662,342.97635219706115,0.999,0.999,1.0,99.9,0.9992043151510049,0.9964639288209421,1.3023320715187046,611.1917054713152,1.2632621509226616,500.00000037854636,3274.579684804584,3.856712282868102e-09,4452.0997375295765,81.64146868250364,1.4687029370463733e-11,0.030587306553440195,3.2909744290237195e-08,107.0,424.4592788219452,
350.0,600.0,fuel,True,True,upstream,"upstream=OK(50.09),high=OK(50.09)",50.09036924231632,50.09036924231632,0.3067121079317167,107.34923777610085,4984.460270105847,10988.853868938688,0.24576654125785458,0.5418224765386093,0.0015480642186817407,1379.3673457892537,3040.984454299212,29.763949053777292,320.3764812623709,0.999,0.999,1.0,99.9,0.999204751829939,0.9964655664795036,1.2190455977037347,571.2283566875801,1.1824742297675344,500.0,3151.254787775337,-3.637978807091713e-12,4452.099737532852,81.64146868250532,-8.93729534823251e-15,0.03054872252823176,2.163136336672371e-11,101.0,476.006977558136,
350.0,650.0,fuel,True,True,upstream,"upstream=OK(47.442),high=OK(47.442)",47.44204567472461,47.44204567472461,0.28345800305168367,99.21030106808928,4720.890486044079,10407.781960573173,0.23314081428382022,0.5139875132349826,0.0014685357520999502,1208.164308223295,2663.546364760424,28.19008203511942,303.4355176657235,0.999,0.999,1.0,99.9,0.9992050390843664,0.996466479628057,1.1565114792692441,541.1727239025926,1.121816127363254,500.0,3058.900667006496,1.000444171950221e-11,4452.099737532885,81.64146868250548,2.525757381022231e-15,0.030504333491858892,6.727890865786788e-09,108.0,406.76563572883606,
350.0,700.0,fuel,True,True,upstream,"upstream=OK(45.383),high=OK(45.383)",45.38278331427497,45.38278331427497,0.26537968357476116,92.8828892511664,4515.942345337058,9955.948653274627,0.2233598609043877,0.4924242021519145,0.0014069262918626128,1074.9789894181788,2369.9229980310197,26.966265275016916,290.26246369351225,0.999,0.999,1.0,99.9,0.9992052318463285,0.9964670619915607,1.1078134634435812,517.799421060926,1.074578907505227,500.00000410719605,2987.1476260782624,-4.472667569643818e-08,4452.099737539999,81.64146868249044,-3.43086670184789e-13,0.03047060984693363,1.4398830008944137e-07,94.0,431.4164752960205,
350.0,750.0,fuel,True,True,upstream,"high=FAIL,upstream=OK(43.735)",43.73511451646103,43.73511451646103,0.2509175416483725,87.82113957693038,4351.955816053184,9594.42024114493,0.21555635592918493,0.4752204185542537,0.0013577726244407248,968.3745249449738,2134.9003840685177,25.98704456933024,279.7222197393136,0.9989999999856386,0.999,1.0,99.89999999856386,0.9992053633490063,0.996467474576704,1.068796931464105,499.12014924398665,1.0367330227335256,500.0,2929.773364774529,-4.9048594519263133e-08,4452.099738364015,81.6414686825054,-4.38390990176174e-11,0.030449354353965567,4.9048594519263133e-08,96.0,243.07195281982422,
350.0,800.0,fuel,True,True,high,"upstream=OK(42.386),high=OK(42.386)",42.38627908893923,42.38627908893923,0.23908045899157204,83.67816064705022,4217.709669217569,9298.458148941649,0.20918239676353695,0.46116824398723666,0.0013176235542492476,881.0829750477594,1942.4554584731354,25.185414049964947,271.0935406415651,0.999,0.999,1.0,99.9,0.9992054541183465,0.9964677815524594,1.0368191703582574,483.8483199571369,1.005714595347503,500.00000109338856,2882.825141780663,-1.6793364920886233e-08,4452.09973753405,81.64146868250523,-5.273559366969494e-16,0.030437327758348256,1.6793364920886233e-08,82.0,435.60697889328003,
400.0,250.0,fuel,True,True,high,"upstream=OK(304.12),high=OK(304.12)",304.1185048864177,304.1185048864177,0.7050005720172641,282.0002288069056,4046.4755707959384,8920.951581937794,263.6537491784583,581.2570197612124,1.453142549403031,263.6236912668908,581.1907534094065,24.162915583619302,260.0874587485975,0.0010000002603602232,0.2599225286491256,0.010000000246062039,0.10000002603602232,0.07940119664286566,0.020498849633762656,737.1010913419689,464.39099591189336,714.9880584390479,500.0000004777344,3065.6057606500635,-6.602271014344296e-07,4452.099732007231,81.64146868252324,-4.178124651810222e-10,0.03042915543396525,6.602271014344296e-07,50.0,301.49035024642944,
400.0,300.0,fuel,True,True,high,"upstream=OK(297.73),high=OK(297.73)",297.7330607304101,297.7330607304101,0.6899012826462892,275.9605130585157,4000.0,8818.4904872,257.7330607304101,568.2041360720153,1.4205103401800383,244.74455173019751,539.5693753066938,23.88539375596867,257.1002386570845,0.015826130750405485,0.27056811511356105,0.01,1.5826130750405485,0.0903262576528584,0.023294942249526645,718.4048534843492,459.1112837072365,696.8527079073147,500.0,3043.9300175311273,1.822047579480568e-08,4452.0997380743975,81.6414686834136,-2.4238233989337665e-10,0.03042779945220251,2.4238233989337665e-10,157.0,833.0213813781738,
400.0,350.0,fuel,True,True,high,"high=OK(267.86),upstream=OK(267.86)",267.8638061888579,267.8638061888579,0.7281911705985111,291.27646823940444,5700.0,12566.34894426,210.8638061888579,464.87511724280694,1.1621877931070173,1465.7396604724338,3231.402813146979,34.03668610337326,366.3678400983785,0.5295982640032235,0.6515777419020177,0.010000000948219111,52.95982640032235,0.4739918434987875,0.16921716162580683,483.7527596107307,652.4727598783398,469.2401768235788,500.0,3569.804162647665,1.5234900274663232e-06,4452.09973722042,81.64146868207288,-4.805916707130431e-09,0.030616896769686958,4.805916707130431e-09,71.0,367.4394805431366,
400.0,400.0,fuel,True,True,high,"upstream=OK(230.78),high=OK(230.78)",230.78387114439636,230.78387114439636,0.6579430456494056,263.17721825976224,5699.999999999988,12566.348944259975,173.78387114439647,383.1278536289127,0.9578196340722818,1532.2341630051783,3377.9980976560046,34.03668610291265,366.36784009342045,0.6240616075515864,0.7213826147861098,0.13840923998718602,62.40616075515864,0.5670314950058164,0.22795629839736092,386.8350135889501,652.4727598427312,375.22996323084027,500.00000000000006,3540.3895951615286,1.5187297321972437e-06,4452.099738486377,81.64146868262522,-3.0257692670843106e-09,0.030616896763795722,3.0257692670843106e-09,68.0,379.7727553844452,
400.0,450.0,fuel,True,True,high,"upstream=OK(191.05),high=OK(191.05)",191.05107033369043,191.05107033369043,0.5836655424932053,233.46621699728212,5699.999999999966,12566.348944259926,134.05107033369077,295.53202213415756,0.7388300553353939,1599.4622864221278,3526.210739362174,34.03668610300838,366.3678400944509,0.710285137213976,0.7851697434664356,0.337088136027597,71.0285137213976,0.6664175913721119,0.3101170723093523,298.27235960592776,652.4727598710765,289.32418881776687,500.0,3512.894273099298,3.1933950594975613e-07,4452.099737533499,81.64146868251025,-5.427430033178027e-10,0.030616896768289686,5.427430033178027e-10,58.0,344.3878610134125,
400.0,500.0,fuel,True,True,upstream,"upstream=OK(147.41),high=OK(147.41)",147.40552041976377,147.40552041976377,0.5021388859226543,200.85555436906174,5700.0,12566.34894426,90.40552041976377,199.31005545301306,0.49827513863253264,1674.3199123553072,3691.2435549087036,34.03668610322084,366.3678400967378,0.8047935570404188,0.8552532064937024,0.5541363047840706,80.47935570404188,0.7753231916125798,0.4367023237501369,201.09122767000426,652.472759875232,195.05849141071923,500.0,3481.682196955086,5.94901848671725e-07,4452.099737353844,81.64146868225568,-4.5686554539514646e-09,0.030616896769091444,3.440639277233241e-08,63.0,367.7753441333771,
