design_range_nm,spec_energy_whkg,converged,run_id,objective_value,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,S_ref_m2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,engine_rating_hp,motor_rating_hp,generator_rating_hp,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,doc_per_nmi,wall_time_s,error
450.0,550.0,True,retry-warm-start,0.49714270343615286,5696.348794632394,12558.284479622467,120.67872464721836,266.05072993175054,0.591223844292779,1641.270124529617,34.01488348354168,0.7644832858744665,0.8280853062501019,0.4790272940535845,76.44832858744664,243.38547105633435,665.2227161396881,236.0856189549284,811.9663095997353,4451.7415743269585,81.6414686825032,-1.0377032566566413e-11,0.49714270343615286,22.883354482997674,
450.0,600.0,True,retry-warm-start,0.3767261818488132,5605.376025043374,12357.724092331122,30.996077964916925,68.33457340301514,0.15185460756225588,1872.962255673777,33.47165337785158,0.9814344840542928,0.781058556493372,1.0,98.14344840542928,305.14998361569974,977.5785318712336,297.5479468925256,1.946158954524435e-05,1934.3386244031026,81.64146868250539,5.4220163636653496e-08,0.3767261818488132,35.858082159014884,
450.0,650.0,True,retry-warm-start,0.3095258164795788,5663.619850196005,12486.129594139116,0.3840741332834714,0.8467375157194066,0.0018816389238209036,1876.5453330814184,33.819447552265416,0.9989999999999998,0.999,1.0,99.89999999999998,90.20547523266497,784.4150202240886,87.91656655676543,494.7393084490204,2640.8829230493984,81.64146868250538,1.2635939683480757e-08,0.3095258164795788,34.536936988995876,
450.0,700.0,True,retry-warm-start,0.27867362759592645,5388.4522144138855,11879.489520941139,0.3656594721198452,0.806140185424853,0.001791422634277451,1660.4699735949414,32.176325719840136,0.999,0.9989999999999999,1.0,99.9,2.2259995542382476,645.3290792694178,3.2648808247480208,735.1125694425637,3986.4100502162946,81.64146868250538,-2.7833901850016218e-11,0.27867362759592645,36.007775594014674,
450.0,750.0,True,retry-warm-start,0.2576713129277253,5094.652522382869,11231.77284389572,0.34633133627022156,0.7635289905680558,0.0016967310901512352,1468.1166688480234,30.42194538741532,0.999,0.9989999999999992,1.0,99.9,2.1010730534234865,607.9962002627389,3.5491897757832387,711.5953282958976,4044.6669663137836,81.64146868250538,-4.733607950058172e-11,0.2576713129277253,37.81896961998427,
450.0,800.0,True,retry-warm-start,0.21042959308371098,4127.8922930655135,9100.433907138091,0.509809901780029,1.1239371056622875,0.0024976380125828613,1125.7708677552953,24.649083201072965,0.9986408452501188,0.9989999999999999,0.9970925036553476,99.86408452501188,1.0348975839346612,482.8885142775388,1.0039289228664756,0.02228371836781662,4451.765976158357,81.64146868250539,2.441408186726335e-12,0.21042959308371098,5.26211999397492,
500.0,250.0,True,retry-warm-start,0.6865755604459158,4000.0000000000123,8818.480000000027,333.33967017426585,734.8873036595899,1.4697746073191797,282.98041599095484,23.885393756500207,0.001,0.06307486890653355,0.3775290192368943,0.1,940.3375883361236,526.1192887910315,913.2659078110835,232.32223450403853,2967.2610116292435,81.6414686825053,-1.6359857912817688e-10,0.6865755604459158,84.4434636249789,
500.0,300.0,True,retry-warm-start,0.6856753819529705,4104.251451065526,9048.31483404808,342.85043470512835,755.85492535962,1.51170985071924,235.6316685939124,24.50791549606392,0.001,0.26770633632922397,0.014057244957711759,0.1,753.620065992447,480.13062079635137,731.0122132111181,650.5832988313355,4451.812686684509,81.64146868256006,-2.0340280796866274e-10,0.6856753819529705,28.00163850595709,
500.0,350.0,True,retry-warm-start,0.6732874888877391,4037.2632375752046,8900.631278823046,337.6054225903682,744.2916667511776,1.488583333502355,198.66912654021164,24.107905531999762,0.001,0.26798567519650923,0.013357028395762085,0.1,741.3494324703391,472.3143954740894,719.1092388930277,648.5819605123072,4451.782429077894,81.64146868255919,-2.399649437490048e-10,0.6732874888877391,20.491389164992142,
500.0,400.0,True,retry-warm-start,0.7309785635729911,5695.863374118234,12557.21431184854,306.1999615767339,675.0545592912991,1.3501091185825982,1344.8222308444963,34.011984868507966,0.41216574717282817,0.5718450142303622,0.017016032014478055,41.21657471728282,606.1033369365182,665.1617523625076,587.9205018956878,820.5393860568993,4451.8835458977055,81.6414686825082,-6.567691702985545e-12,0.7309785635729911,23.202365035016555,
