fig,design_range_nm,spec_energy_whkg,source,metric,value,ref,ref_value,ref_halfwidth,err,rel_err,tol,within_tol
5,575.0,650.0,truth,doc_per_nmi,0.5320198308142178,paper,0.554986,0.002035,-0.022966169185782204,-0.0413815288778135,0.01313472,False
5,575.0,700.0,truth,doc_per_nmi,0.474062623499472,paper,0.498001,0.002035,-0.023938376500528047,-0.048068932593565164,0.01199502,False
5,575.0,750.0,truth,doc_per_nmi,0.4101518661265613,paper,0.428806,0.002035,-0.018654133873438727,-0.04350250200192797,0.010611120000000002,False
5,575.0,800.0,truth,doc_per_nmi,0.33858359282092776,paper,0.361646,0.002035,-0.023062407179072264,-0.06377066849646412,0.00926792,False
5,600.0,250.0,truth,doc_per_nmi,0.7025922121432209,paper,0.701517,0.002035,0.0010752121432209272,0.0015326957767537027,0.016065339999999997,True
5,600.0,300.0,truth,doc_per_nmi,0.693739367144014,paper,0.695411,0.002035,-0.0016716328559860383,-0.0024038055998338225,0.01594322,True
5,600.0,350.0,truth,doc_per_nmi,0.6824174195542974,paper,0.691341,0.002035,-0.008923580445702628,-0.012907639566729918,0.01586182,True
5,600.0,400.0,truth,doc_per_nmi,0.6731992511490902,paper,0.705587,0.002035,-0.03238774885090978,-0.04590185030465383,0.01614674,False
5,600.0,450.0,truth,doc_per_nmi,0.6827183515785898,paper,0.711692,0.002035,-0.028973648421410148,-0.04071093734566378,0.01626884,False
5,600.0,500.0,truth,doc_per_nmi,0.6978388497841541,paper,0.713728,0.002035,-0.015889150215845915,-0.022262192622183683,0.01630956,True
5,600.0,550.0,truth,doc_per_nmi,0.6546906057705056,paper,0.677095,0.002035,-0.022404394229494362,-0.033088996713156,0.015576900000000001,False
5,600.0,600.0,truth,doc_per_nmi,0.6074895322166353,paper,0.628251,0.002035,-0.02076146778336474,-0.03304645401816271,0.01460002,False
5,600.0,650.0,truth,doc_per_nmi,0.5584296559304799,paper,0.583478,0.002035,-0.025048344069520168,-0.042929371920655386,0.013704560000000001,False
5,600.0,700.0,truth,doc_per_nmi,0.5055179186964806,paper,0.530564,0.002035,-0.025046081303519485,-0.047206522311199935,0.012646280000000001,False
5,600.0,750.0,truth,doc_per_nmi,0.4474602894739793,paper,0.473579,0.002035,-0.026118710526020716,-0.05515174981580838,0.01150658,False
5,600.0,800.0,truth,doc_per_nmi,0.38316451908460325,paper,0.404384,0.002035,-0.02121948091539677,-0.05247359172320559,0.01012268,False
5,625.0,250.0,truth,doc_per_nmi,0.7046608427928212,paper,0.705587,0.002035,-0.0009261572071788127,-0.001312605259420614,0.01614674,True
5,625.0,300.0,truth,doc_per_nmi,0.6959147615063116,paper,0.697446,0.002035,-0.0015312384936884138,-0.002195493979015456,0.01598392,True
5,625.0,350.0,truth,doc_per_nmi,0.6851284361052252,paper,0.691341,0.002035,-0.0062125638947747586,-0.008986251205663716,0.01586182,True
5,625.0,400.0,truth,doc_per_nmi,0.6758182130248024,paper,0.689306,0.002035,-0.013487786975197591,-0.01956719798637701,0.015821119999999998,True
5,625.0,450.0,truth,doc_per_nmi,0.6687515120579264,paper,0.6832,0.002035,-0.014448487942073651,-0.02114825518453403,0.015699,True
5,625.0,500.0,truth,doc_per_nmi,0.7111829413950114,paper,0.730009,0.002035,-0.01882605860498865,-0.02578880343254487,0.01663518,False
5,625.0,550.0,truth,doc_per_nmi,0.6717168016216792,paper,0.691341,0.002035,-0.019624198378320745,-0.028385700223653373,0.01586182,False
5,625.0,600.0,truth,doc_per_nmi,0.628678128806543,paper,0.646567,0.002035,-0.017888871193457057,-0.027667467089191152,0.01496634,False
5,625.0,650.0,truth,doc_per_nmi,0.5820066202248877,paper,0.605864,0.002035,-0.023857379775112264,-0.03937745067393386,0.01415228,False
5,625.0,700.0,truth,doc_per_nmi,0.5335292804165944,paper,0.561091,0.002035,-0.027561719583405586,-0.049121656885256736,0.01325682,False
5,625.0,750.0,truth,doc_per_nmi,0.480528049850663,paper,0.504107,0.002035,-0.023578950149336975,-0.04677370111769322,0.01211714,False
5,625.0,800.0,truth,doc_per_nmi,0.42217907367713314,paper,0.445087,0.002035,-0.022907926322866867,-0.05146842375280983,0.01093674,False
5,650.0,250.0,truth,doc_per_nmi,0.7070625070651132,paper,0.723903,0.002035,-0.016840492934886764,-0.02326346614793248,0.01651306,False
5,650.0,300.0,truth,doc_per_nmi,0.698407534645987,paper,0.701517,0.002035,-0.003109465354012908,-0.00443248752918733,0.016065339999999997,True
5,650.0,350.0,truth,doc_per_nmi,0.6881249327569655,paper,0.695411,0.002035,-0.007286067243034489,-0.010477354029537193,0.01594322,True
5,650.0,400.0,truth,doc_per_nmi,0.6787135920502247,paper,0.691341,0.002035,-0.012627407949775238,-0.01826509341956464,0.01586182,True
5,650.0,450.0,truth,doc_per_nmi,0.6715723308396212,paper,0.685235,0.002035,-0.013662669160378837,-0.01993866215295313,0.0157397,True
5,650.0,500.0,truth,doc_per_nmi,0.7230065699917664,paper,0.740185,0.002035,-0.017178430008233603,-0.023208292532587937,0.016838699999999998,False
5,650.0,550.0,truth,doc_per_nmi,0.686800061749796,paper,0.705587,0.002035,-0.018786938250203944,-0.026625969937376887,0.01614674,False
5,650.0,600.0,truth,doc_per_nmi,0.6474200201834868,paper,0.668954,0.002035,-0.021533979816513282,-0.03219052403679966,0.015414080000000002,False
5,650.0,650.0,truth,doc_per_nmi,0.604397962007449,paper,0.624181,0.002035,-0.01978303799255099,-0.03169439312082711,0.014518620000000001,False
5,650.0,700.0,truth,doc_per_nmi,0.5586276154790265,paper,0.583478,0.002035,-0.024850384520973545,-0.04259009683479676,0.013704560000000001,False
5,650.0,750.0,truth,doc_per_nmi,0.5100659666975655,paper,0.532599,0.002035,-0.022533033302434502,-0.0423076898425166,0.012686980000000002,False
5,650.0,800.0,truth,doc_per_nmi,0.4568191353539435,paper,0.48172,0.002035,-0.02490086464605651,-0.051691573208620174,0.0116694,False
5,675.0,250.0,truth,doc_per_nmi,0.7097732344538284,paper,0.709657,0.002035,0.00011623445382846764,0.00016378962488704775,0.01622814,True
5,675.0,300.0,truth,doc_per_nmi,0.7011952653456441,paper,0.705587,0.002035,-0.004391734654355828,-0.006224228414576555,0.01614674,True
5,675.0,350.0,truth,doc_per_nmi,0.691388398536263,paper,0.697446,0.002035,-0.006057601463737017,-0.008685405699849187,0.01598392,True
5,675.0,400.0,truth,doc_per_nmi,0.6818674457768858,paper,0.691341,0.002035,-0.009473554223114133,-0.013703156941529772,0.01586182,True
5,675.0,450.0,truth,doc_per_nmi,0.6746450017045189,paper,0.689306,0.002035,-0.014660998295481065,-0.02126921613257547,0.015821119999999998,True
5,675.0,500.0,truth,doc_per_nmi,0.6790368544091393,paper,0.711692,0.002035,-0.03265514559086069,-0.045883817144018325,0.01626884,False
5,675.0,550.0,truth,doc_per_nmi,0.7002438701645326,paper,0.717798,0.002035,-0.017554129835467447,-0.024455529042247882,0.01639096,False
5,675.0,600.0,truth,doc_per_nmi,0.6641085642416394,paper,0.6832,0.002035,-0.019091435758360586,-0.027944138990574626,0.015699,False
5,675.0,650.0,truth,doc_per_nmi,0.6247371970276164,paper,0.646567,0.002035,-0.021829802972383572,-0.03376263089886056,0.01496634,False
5,675.0,700.0,truth,doc_per_nmi,0.5816381627807503,paper,0.605864,0.002035,-0.024225837219249646,-0.0399856027412912,0.01415228,False
5,675.0,750.0,truth,doc_per_nmi,0.5366142020594341,paper,0.565161,0.002035,-0.028546797940565916,-0.050510912714369735,0.013338220000000001,False
5,675.0,800.0,truth,doc_per_nmi,0.487838504096679,paper,0.512247,0.002035,-0.024408495903321004,-0.04764985622818875,0.012279940000000001,False
5,700.0,250.0,truth,doc_per_nmi,0.7127729875386508,paper,0.711692,0.002035,0.0010809875386508239,0.001518897976443214,0.01626884,True
5,700.0,300.0,truth,doc_per_nmi,0.7042591081346792,paper,0.707622,0.002035,-0.003362891865320794,-0.004752384557462592,0.01618744,True
5,700.0,350.0,truth,doc_per_nmi,0.69490345014751,paper,0.701517,0.002035,-0.006613549852489964,-0.009427497626557823,0.016065339999999997,True
5,700.0,400.0,truth,doc_per_nmi,0.6852646344162534,paper,0.697446,0.002035,-0.012181365583746606,-0.017465675598894545,0.01598392,True
5,700.0,450.0,truth,doc_per_nmi,0.677954827960415,paper,0.691341,0.002035,-0.013386172039585031,-0.01936261850459474,0.01586182,True
5,700.0,500.0,truth,doc_per_nmi,0.6726202326340965,paper,0.689306,0.002035,-0.016685767365903437,-0.02420661849150223,0.015821119999999998,False
5,700.0,550.0,truth,doc_per_nmi,0.7122907991444197,paper,0.730009,0.002035,-0.01771820085558029,-0.024271208787261925,0.01663518,False
5,700.0,600.0,truth,doc_per_nmi,0.6790548078680284,paper,0.695411,0.002035,-0.016356192131971592,-0.02352018034223156,0.01594322,False
5,700.0,650.0,truth,doc_per_nmi,0.6429257902340504,paper,0.662849,0.002035,-0.019923209765949634,-0.03005693569115988,0.015291980000000002,False
5,700.0,700.0,truth,doc_per_nmi,0.6034850728963373,paper,0.622146,0.002035,-0.018660927103662628,-0.02999445002244269,0.01447792,False
5,700.0,750.0,truth,doc_per_nmi,0.5605985956827002,paper,0.583478,0.002035,-0.022879404317299845,-0.039212111368894534,0.013704560000000001,False
5,700.0,800.0,truth,doc_per_nmi,0.5157907202925579,paper,0.536669,0.002035,-0.02087827970744205,-0.03890345763858552,0.01276838,False
5,725.0,250.0,truth,doc_per_nmi,0.7160449946882507,paper,0.713728,0.002035,0.00231699468825064,0.003246327295903537,0.01630956,True
5,725.0,300.0,truth,doc_per_nmi,0.7075833514328239,paper,0.711692,0.002035,-0.004108648567176076,-0.005773071170079299,0.01626884,True
5,725.0,350.0,truth,doc_per_nmi,0.6986573471248609,paper,0.707622,0.002035,-0.008964652875139034,-0.012668702888179048,0.01618744,True
5,725.0,400.0,truth,doc_per_nmi,0.6888926142700221,paper,0.701517,0.002035,-0.012624385729977816,-0.017995837207049604,0.016065339999999997,True
5,725.0,450.0,truth,doc_per_nmi,0.6814894416216252,paper,0.711692,0.002035,-0.030202558378374822,-0.04243768143856447,0.01626884,False
5,725.0,500.0,truth,doc_per_nmi,0.6761235805381992,paper,0.707622,0.002035,-0.031498419461800764,-0.04451305847161446,0.01618744,False
5,725.0,550.0,truth,doc_per_nmi,0.7193129434567703,paper,0.738149,0.002035,-0.01883605654322973,-0.02551795984717141,0.01679798,False
5,725.0,600.0,truth,doc_per_nmi,0.6925087635949737,paper,0.709657,0.002035,-0.017148236405026274,-0.024164119292878494,0.01622814,False
5,725.0,650.0,truth,doc_per_nmi,0.6592810038341678,paper,0.677095,0.002035,-0.017813996165832235,-0.026309448697497746,0.015576900000000001,False
5,725.0,700.0,truth,doc_per_nmi,0.6230928765633983,paper,0.644532,0.002035,-0.021439123436601704,-0.03326308614095453,0.01492564,False
5,725.0,750.0,truth,doc_per_nmi,0.583503279980417,paper,0.605864,0.002035,-0.022360720019583002,-0.03690716071524798,0.01415228,False
5,725.0,800.0,truth,doc_per_nmi,0.541108724360322,paper,0.565161,0.002035,-0.024052275639678045,-0.04255827213781213,0.013338220000000001,False
5,750.0,250.0,truth,doc_per_nmi,0.7195752315104211,paper,0.721868,0.002035,-0.0022927684895788225,-0.003176160308503525,0.01647236,True
5,750.0,300.0,truth,doc_per_nmi,0.7111548420255176,paper,0.713728,0.002035,-0.0025731579744824318,-0.0036052361326477755,0.01630956,True
5,750.0,350.0,truth,doc_per_nmi,0.7028341186047059,paper,0.709657,0.002035,-0.006822881395294078,-0.009614336778604422,0.01622814,True
5,750.0,400.0,truth,doc_per_nmi,0.6927409970595308,paper,0.707622,0.002035,-0.014881002940469124,-0.02102959339939844,0.01618744,True
5,750.0,450.0,truth,doc_per_nmi,0.685238515670452,paper,0.701517,0.002035,-0.016278484329547926,-0.02320468973602625,0.016065339999999997,False
5,750.0,500.0,truth,doc_per_nmi,0.6798322288196449,paper,0.695411,0.002035,-0.015578771180355111,-0.022402250151859995,0.01594322,True
5,750.0,550.0,truth,doc_per_nmi,0.6757237178955591,paper,0.695411,0.002035,-0.01968728210444093,-0.02831028284631812,0.01594322,False
5,750.0,600.0,truth,doc_per_nmi,0.7046741668502089,paper,0.721868,0.002035,-0.01719383314979106,-0.02381852797158353,0.01647236,False
5,750.0,650.0,truth,doc_per_nmi,0.6740591185789644,paper,0.691341,0.002035,-0.017281881421035594,-0.02499762262188355,0.01586182,False
5,750.0,700.0,truth,doc_per_nmi,0.6407847295377974,paper,0.660814,0.002035,-0.020029270462202597,-0.030309997158357114,0.01525128,False
5,750.0,750.0,truth,doc_per_nmi,0.6044708131424195,paper,0.622146,0.002035,-0.017675186857580516,-0.028410030535566438,0.01447792,False
5,750.0,800.0,truth,doc_per_nmi,0.5646505201921039,paper,0.585513,0.002035,-0.020862479807896017,-0.03563111290081692,0.01374526,False
5,775.0,250.0,truth,doc_per_nmi,0.723352014987074,paper,0.727974,0.002035,-0.004621985012925989,-0.006349107266091905,0.016594479999999998,True
5,775.0,300.0,truth,doc_per_nmi,0.7149626574204012,paper,0.721868,0.002035,-0.006905342579598739,-0.009565935295093756,0.01647236,True
5,775.0,350.0,truth,doc_per_nmi,0.7066735400042257,paper,0.713728,0.002035,-0.007054459995774365,-0.009883961391138311,0.01630956,True
5,775.0,400.0,truth,doc_per_nmi,0.6968012338133447,paper,0.709657,0.002035,-0.012855766186655293,-0.018115464494333593,0.01622814,True
5,775.0,450.0,truth,doc_per_nmi,0.6891935765811384,paper,0.707622,0.002035,-0.018428423418861528,-0.026042750817331185,0.01618744,False
5,775.0,500.0,truth,doc_per_nmi,0.6837382310228213,paper,0.701517,0.002035,-0.01777876897717867,-0.025343318803647912,0.016065339999999997,False
5,775.0,550.0,truth,doc_per_nmi,0.6796972899645681,paper,0.695411,0.002035,-0.01571371003543187,-0.022596292027925746,0.01594322,True
5,775.0,600.0,truth,doc_per_nmi,0.7157187767234153,paper,0.732044,0.002035,-0.0163252232765847,-0.02230087710108231,0.01667588,True
5,775.0,650.0,truth,doc_per_nmi,0.6874697780070501,paper,0.705587,0.002035,-0.01811722199294985,-0.025676808094465816,0.01614674,False
5,775.0,700.0,truth,doc_per_nmi,0.6568222972516773,paper,0.673024,0.002035,-0.016201702748322666,-0.024072994051211646,0.015495479999999999,False
5,775.0,750.0,truth,doc_per_nmi,0.623445269906255,paper,0.644532,0.002035,-0.021086730093744954,-0.03271634316642921,0.01492564,False
5,775.0,800.0,truth,doc_per_nmi,0.5869372002476023,paper,0.6079,0.002035,-0.020962799752397676,-0.034483960770517644,0.014193,False
5,800.0,250.0,truth,doc_per_nmi,0.7273656525939123,paper,0.730009,0.002035,-0.002643347406087737,-0.0036209792017464675,0.01663518,True
5,800.0,300.0,truth,doc_per_nmi,0.7189977633192113,paper,0.727974,0.002035,-0.00897623668078873,-0.012330435813351479,0.016594479999999998,True
5,800.0,350.0,truth,doc_per_nmi,0.7107308047453846,paper,0.721868,0.002035,-0.011137195254615317,-0.015428298878209476,0.01647236,True
5,800.0,400.0,truth,doc_per_nmi,0.7010663510209897,paper,0.713728,0.002035,-0.012661648979010343,-0.017740160087610885,0.01630956,True
5,800.0,450.0,truth,doc_per_nmi,0.6933476611831845,paper,0.711692,0.002035,-0.01834433881681552,-0.02577567095993143,0.01626884,False
5,800.0,500.0,truth,doc_per_nmi,0.6878350463190153,paper,0.717798,0.002035,-0.029962953680984783,-0.04174287707820972,0.01639096,False
5,800.0,550.0,truth,doc_per_nmi,0.6838548701135961,paper,0.701517,0.002035,-0.01766212988640381,-0.025177051855341796,0.016065339999999997,False
5,800.0,600.0,truth,doc_per_nmi,0.725781908426433,paper,0.744255,0.002035,-0.018473091573567024,-0.024820916988890936,0.0169201,False
5,800.0,650.0,truth,doc_per_nmi,0.6996863499150202,paper,0.713728,0.002035,-0.014041650084979818,-0.0196736713215396,0.01630956,True
5,800.0,700.0,truth,doc_per_nmi,0.671420262145971,paper,0.689306,0.002035,-0.017885737854029027,-0.025947457085864663,0.015821119999999998,False
5,800.0,750.0,truth,doc_per_nmi,0.6406933905374173,paper,0.660814,0.002035,-0.02012060946258276,-0.03044821910943588,0.01525128,False
5,800.0,800.0,truth,doc_per_nmi,0.6071566852539529,paper,0.624181,0.002035,-0.017024314746047042,-0.027274644287549672,0.014518620000000001,False
5,300.0,250.0,truth,electric_percent,46.9412144090594,paper,45.978349,0.290722,0.9628654090593969,0.020941713436891718,1.290722,True
5,300.0,300.0,truth,electric_percent,59.10625104773508,paper,57.607219,0.290722,1.4990320477350778,0.026021600656248964,1.44286638,False
5,300.0,350.0,truth,electric_percent,72.34577991141084,paper,70.689698,0.290722,1.656081911410837,0.02342748601657397,1.7045159600000002,True
5,300.0,400.0,truth,electric_percent,87.0369774859,paper,85.807229,0.290722,1.2297484858999894,0.014331525446416518,2.00686658,True
5,300.0,450.0,truth,electric_percent,99.92389299274332,paper,99.471152,0.290722,0.4527409927433155,0.0045514803401826035,2.2801450400000003,True
5,300.0,500.0,truth,electric_percent,99.92396330619955,paper,99.471152,0.290722,0.4528113061995498,0.0045521872130278515,2.2801450400000003,True
5,300.0,550.0,truth,electric_percent,99.92400699686215,paper,99.471152,0.290722,0.45285499686214337,0.004552626442510119,2.2801450400000003,True
5,300.0,600.0,truth,electric_percent,99.9240351027786,paper,99.471152,0.290722,0.4528831027785998,0.004552908995952914,2.2801450400000003,True
5,300.0,650.0,truth,electric_percent,99.92405369616802,paper,99.471152,0.290722,0.4529016961680128,0.004553095918382576,2.2801450400000003,True
5,300.0,700.0,truth,electric_percent,99.92406628460144,paper,99.471152,0.290722,0.4529142846014338,0.004553222471993024,2.2801450400000003,True
5,300.0,750.0,truth,electric_percent,99.92407494476203,paper,99.471152,0.290722,0.45292294476202244,0.004553309534024723,2.2801450400000003,True
5,300.0,800.0,truth,electric_percent,99.92407820283849,paper,99.471152,0.290722,0.4529262028384835,0.00455334228800812,2.2801450400000003,True
5,325.0,250.0,truth,electric_percent,11.458535532770984,paper,5.277303,0.290722,6.181232532770984,1.1712862673928301,1.290722,False
5,325.0,300.0,truth,electric_percent,52.79236394471158,paper,51.502062,0.290722,1.2903019447115796,0.025053403584337643,1.32076324,True
5,325.0,350.0,truth,electric_percent,64.469945071051,paper,63.130933,0.290722,1.3390120710510018,0.021210078917271852,1.55334066,True
5,325.0,400.0,truth,electric_percent,77.28700764625556,paper,75.92269,0.290722,1.3643176462555573,0.01796982754767458,1.8091758,True
5,325.0,450.0,truth,electric_percent,91.61567078048347,paper,90.458777,0.290722,1.1568937804834718,0.012789182198245637,2.09989754,True
5,325.0,500.0,truth,electric_percent,99.92202775480573,paper,99.471152,0.290722,0.45087575480572184,0.004532728793627742,2.2801450400000003,True
5,325.0,550.0,truth,electric_percent,99.92208254403306,paper,99.471152,0.290722,0.45093054403305644,0.00453327959882335,2.2801450400000003,True
5,325.0,600.0,truth,electric_percent,99.92211764887415,paper,99.471152,0.290722,0.4509656488741456,0.004533632513617069,2.2801450400000003,True
5,325.0,650.0,truth,electric_percent,99.9221407357879,paper,99.471152,0.290722,0.45098873578790233,0.004533864610192735,2.2801450400000003,True
5,325.0,700.0,truth,electric_percent,99.92215625285495,paper,99.471152,0.290722,0.4510042528549434,0.004534020605843022,2.2801450400000003,True
5,325.0,750.0,truth,electric_percent,99.92216683309594,paper,99.471152,0.290722,0.4510148330959396,0.00453412697076173,2.2801450400000003,True
5,325.0,800.0,truth,electric_percent,99.92217415225903,paper,99.471152,0.290722,0.45102215225902853,0.004534200551523004,2.2801450400000003,True
5,350.0,250.0,truth,electric_percent,9.743274754492619,paper,5.277303,0.290722,4.465971754492619,0.8462602496943267,1.290722,False
5,350.0,300.0,truth,electric_percent,47.374148412236316,paper,45.978349,0.290722,1.3957994122363147,0.030357754086305158,1.290722,False
5,350.0,350.0,truth,electric_percent,57.90238455955474,paper,56.15361,0.290722,1.7487745595547395,0.031142691619554637,1.4137942,False
5,350.0,400.0,truth,electric_percent,69.25003624057506,paper,67.782481,0.290722,1.4675552405750523,0.021650951970540178,1.64637162,True
5,350.0,450.0,truth,electric_percent,81.74359306484139,paper,80.283516,0.290722,1.4600770648413857,0.018186511224064793,1.8963923200000001,True
5,350.0,500.0,truth,electric_percent,95.9069263461385,paper,94.23816,0.290722,1.6687663461385114,0.017707968259763472,2.1754852,True
5,350.0,550.0,truth,electric_percent,99.92043151510049,paper,99.471152,0.290722,0.4492795151004856,0.004516681530947642,2.2801450400000003,True
5,350.0,600.0,truth,electric_percent,99.9204751829939,paper,99.471152,0.290722,0.4493231829938935,0.004517120531527507,2.2801450400000003,True
5,350.0,650.0,truth,electric_percent,99.92050390843664,paper,99.471152,0.290722,0.44935190843663975,0.004517409313170915,2.2801450400000003,True
5,350.0,700.0,truth,electric_percent,99.92052318463284,paper,99.471152,0.290722,0.4493711846328381,0.004517603099970513,2.2801450400000003,True
5,350.0,750.0,truth,electric_percent,99.92053633490063,paper,99.471152,0.290722,0.44938433490062835,0.004517735301795121,2.2801450400000003,True
5,350.0,800.0,truth,electric_percent,99.92054541183465,paper,99.471152,0.290722,0.44939341183464876,0.004517826553719301,2.2801450400000003,True
5,375.0,250.0,truth,electric_percent,8.459694335186834,paper,4.69586,0.290722,3.763834335186834,0.8015218373603205,1.290722,False
5,375.0,300.0,truth,electric_percent,42.60009626014875,paper,41.326801,0.290722,1.2732952601487497,0.03081039977298871,1.290722,True
5,375.0,350.0,truth,electric_percent,52.339304726275145,paper,50.920619,0.290722,1.418685726275143,0.02786073213829437,1.30913438,False
5,375.0,400.0,truth,electric_percent,62.48393682092607,paper,60.514437,0.290722,1.9694998209260675,0.03254594967025914,1.50101074,False
5,375.0,450.0,truth,electric_percent,73.57189364561484,paper,71.852585,0.290722,1.7193086456148308,0.02392827823264578,1.7277737,True
5,375.0,500.0,truth,electric_percent,85.83263700997568,paper,84.644342,0.290722,1.1882950099756897,0.014038682112688522,1.9836088399999998,True
5,375.0,550.0,truth,electric_percent,99.91899648891041,paper,98.308265,0.290722,1.6107314889104032,0.016384497162170476,2.2568873000000003,True
5,375.0,600.0,truth,electric_percent,99.91905023414989,paper,99.471152,0.290722,0.44789823414988916,0.004502795284304028,2.2801450400000003,True
5,375.0,650.0,truth,electric_percent,99.91908570847404,paper,99.471152,0.290722,0.44793370847403935,0.0045031519135722824,2.2801450400000003,True
5,375.0,700.0,truth,electric_percent,99.91910958501909,paper,99.471152,0.290722,0.44795758501908267,0.0045033919484423245,2.2801450400000003,True
5,375.0,750.0,truth,electric_percent,99.9191233179383,paper,99.471152,0.290722,0.4479713179382969,0.004503530007758399,2.2801450400000003,True
5,375.0,800.0,truth,electric_percent,99.9191371956948,paper,99.471152,0.290722,0.4479851956947982,0.004503669523147759,2.2801450400000003,True
5,400.0,250.0,truth,electric_percent,7.9401196642865655,paper,4.405138,0.290722,3.5349816642865655,0.8024678600957712,1.290722,False
5,400.0,300.0,truth,electric_percent,9.03262576528584,paper,5.277303,0.290722,3.7553227652858396,0.7115988536731432,1.290722,False
5,400.0,350.0,truth,electric_percent,47.399184349878745,paper,45.978349,0.290722,1.4208353498787432,0.03090226988965487,1.290722,False
5,400.0,400.0,truth,electric_percent,56.70314950058164,paper,54.700002,0.290722,2.0031475005816404,0.03662061110311551,1.38472204,False
5,400.0,450.0,truth,electric_percent,66.64175913721118,paper,65.165985,0.290722,1.4757741372111752,0.022646387332458415,1.5940417,True
5,400.0,500.0,truth,electric_percent,77.53231916125797,paper,75.92269,0.290722,1.6096291612579705,0.021200897403107957,1.8091758,True
5,400.0,550.0,truth,electric_percent,89.65115572350798,paper,88.133003,0.290722,1.5181527235079812,0.017225700609656763,2.05338206,True
5,400.0,600.0,truth,electric_percent,99.91780005308769,paper,99.471152,0.290722,0.44664805308768507,0.004490227006596697,2.2801450400000003,True
5,400.0,650.0,truth,electric_percent,99.91784337784817,paper,99.471152,0.290722,0.44669137784816826,0.0044906625576043215,2.2801450400000003,True
5,400.0,700.0,truth,electric_percent,99.91787266883323,paper,99.471152,0.290722,0.4467206688332226,0.004490957024738415,2.2801450400000003,True
5,400.0,750.0,truth,electric_percent,99.91789278584613,paper,99.471152,0.290722,0.4467407858461314,0.00449115926440795,2.2801450400000003,True
5,400.0,800.0,truth,electric_percent,99.91790676623101,paper,99.471152,0.290722,0.4467547662310096,0.004491299811537415,2.2801450400000003,True
5,425.0,250.0,truth,electric_percent,5.352970679075973,paper,3.823695,0.290722,1.5292756790759734,0.3999470875883075,1.290722,False
5,425.0,300.0,truth,electric_percent,7.632886947143248,paper,5.277303,0.290722,2.3555839471432485,0.4463613226572832,1.290722,False
5,425.0,350.0,truth,electric_percent,43.04630899520143,paper,41.326801,0.290722,1.7195079952014254,0.041607575558568526,1.290722,False
5,425.0,400.0,truth,electric_percent,51.70509415726258,paper,50.048454,0.290722,1.6566401572625793,0.03310072589380242,1.2916910799999999,False
5,425.0,450.0,truth,electric_percent,60.67826056153724,paper,59.060828,0.290722,1.6174325615372425,0.027385876837643427,1.47193856,False
5,425.0,500.0,truth,electric_percent,70.45798109415244,paper,68.945368,0.290722,1.5126130941524423,0.021939299738779294,1.66962936,True
5,425.0,550.0,truth,electric_percent,81.20939590927279,paper,79.411351,0.290722,1.7980449092727895,0.02264216496295082,1.8789490199999999,True
5,425.0,600.0,truth,electric_percent,93.29141450255285,paper,91.621664,0.290722,1.6697505025528585,0.018224407085128454,2.12315528,True
5,425.0,650.0,truth,electric_percent,99.91674444448542,paper,99.471152,0.290722,0.44559244448541335,0.004479614798121704,2.2801450400000003,True
5,425.0,700.0,truth,electric_percent,99.91677996446509,paper,99.471152,0.290722,0.4456279644650891,0.0044799718863725345,2.2801450400000003,True
5,425.0,750.0,truth,electric_percent,99.91680449185765,paper,99.471152,0.290722,0.44565249185764344,0.004480218464320625,2.2801450400000003,True
5,425.0,800.0,truth,electric_percent,99.9168216428497,paper,99.471152,0.290722,0.445669642849694,0.004480390886090211,2.2801450400000003,True
5,450.0,250.0,truth,electric_percent,4.161974993681412,paper,3.823695,0.290722,0.3382799936814118,0.08846939771122221,1.290722,True
5,450.0,300.0,truth,electric_percent,7.059545668598342,paper,4.69586,0.290722,2.3636856685983423,0.5033552253683761,1.290722,False
5,450.0,350.0,truth,electric_percent,39.29376294075465,paper,30.279374,0.290722,9.014388940754646,0.2977072425854856,1.290722,False
5,450.0,400.0,truth,electric_percent,47.13553448425796,paper,45.978349,0.290722,1.1571854842579583,0.025168052125098234,1.290722,True
5,450.0,450.0,truth,electric_percent,55.48840057551676,paper,53.827836,0.290722,1.6605645755167657,0.03084955106716097,1.3672787199999998,False
5,450.0,500.0,truth,electric_percent,64.33450784413779,paper,62.840211,0.290722,1.4942968441377928,0.023779309782040563,1.54752622,True
5,450.0,550.0,truth,electric_percent,73.99849234841153,paper,72.434029,0.290722,1.564463348411536,0.021598458211009305,1.73940258,True
5,450.0,600.0,truth,electric_percent,84.66765416842685,paper,83.190734,0.290722,1.4769201684268438,0.017753421534023775,1.9545366800000001,True
5,450.0,650.0,truth,electric_percent,96.88127824322767,paper,95.110326,0.290722,1.7709522432276685,0.018619978689040226,2.19292852,True
5,450.0,700.0,truth,electric_percent,99.915806367914,paper,99.471152,0.290722,0.4446543679139978,0.004470184158659365,2.2801450400000003,True
5,450.0,750.0,truth,electric_percent,99.91583591467673,paper,99.471152,0.290722,0.4446839146767303,0.004470481197168906,2.2801450400000003,True
5,450.0,800.0,truth,electric_percent,99.91585670885878,paper,99.471152,0.290722,0.44470470885877944,0.004470690244532198,2.2801450400000003,True
5,475.0,250.0,truth,electric_percent,3.2248975152643564,paper,3.532973,0.290722,-0.3080754847356437,-0.08720006768680194,1.290722,True
5,475.0,300.0,truth,electric_percent,6.698589118375393,paper,4.405138,0.290722,2.293451118375393,0.5206309355973395,1.290722,False
