design_range_nm,spec_energy_whkg,objective,converged,feasible,start_name,starts_tried,objective_value,mixed_objective_kg,doc_per_nmi,trip_doc_usd,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,W_battery_lb,S_ref_m2,S_ref_ft2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,electric_energy_frac,battery_energy_frac,engine_rating_hp,motor_rating_hp,generator_rating_hp,W_fuel_max_kg,OEW_kg,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,engineoutclimb_gamma,max_constraint_violation,n_iter,wall_time_s,error,src_objective,src_start_name,src_converged,assumed
350.0,650.0,fuel,True,True,rescore,rescore,47.442045677531524,47.442045677531524,0.2834580030627061,99.21030107194713,4720.890486318709,10407.781961178629,0.2331408143444409,0.5139875133686284,0.0014685357524817954,1208.1643082910848,2663.5463649098747,28.190082036768395,303.43551768347294,0.9989999999999999,0.999,1.0,99.89999999999999,0.999205039084333,0.9964664796261729,1.1565114758312496,541.1727239341803,1.1218159216159134,500.0,3058.9006670682666,3.1969784686225466e-07,4452.099500242155,81.64146868249236,3.311773910663618e-10,0.030504333491963364,1.9018986387896079e-07,nan,4.40735936164856,,47.44204567748407,high,True,W_fuel_max=500kg
350.0,700.0,fuel,True,True,rescore,rescore,45.382783307591936,45.382783307591936,0.2653796835341288,92.88288923694506,4515.942344661112,9955.94865178442,0.22335986098082422,0.4924242023204282,0.0014069262923440806,1074.9789892639317,2369.9229976909633,26.966265270970748,290.26246364995967,0.999,0.999,1.0,99.9,0.9992052318462498,0.9964670619869951,1.1078134660437826,517.7994209841204,1.0745790620552154,500.0,2987.1476255363077,-2.405613486189395e-10,4452.099166760515,81.64146868250536,8.108072546697542e-10,0.03047060984687092,2.405613486189395e-10,nan,4.470281600952148,,45.38278330748327,low,True,W_fuel_max=500kg
350.0,750.0,fuel,True,True,rescore,rescore,43.73511452902376,43.73511452902376,0.2509175416985235,87.82113959448321,4351.955817480293,9594.420244291166,0.21555635422082683,0.4752204147879688,0.0013577726136799109,968.3745254239552,2134.900385124491,25.987044577852373,279.72221983104504,0.999,0.999,1.0,99.9,0.9992053633555537,0.9964674746057284,1.0687966026288371,499.1201494232373,1.0367329797916218,500.0,2929.773364879521,1.8135133359464817e-06,4452.099737627256,81.64146868250482,1.3067860682447474e-10,0.03044935435753869,3.0437950443560493e-07,nan,5.092238426208496,,43.73511452902376,low,True,W_fuel_max=500kg
350.0,800.0,fuel,True,True,rescore,rescore,42.386279055339045,42.386279055339045,0.23908045864507532,83.67816052577636,4217.709665873756,9298.458141569803,0.2091823966014814,0.4611682436299654,0.0013176235532284726,881.0829735758058,1942.455455228033,25.185414030004893,271.09354042671686,0.9990000000000001,0.999,1.0,99.9,0.9992054541183514,0.9964677815525471,1.0368188231575104,483.8483189754806,1.0057143282458445,500.0,2882.8251397861677,2.5393251235072967e-07,4452.099764794943,81.64146868249387,-9.208692142159691e-10,0.030437327632000653,3.3420207290206136e-07,nan,5.043259620666504,,42.38627905533906,low,True,W_fuel_max=500kg
400.0,250.0,fuel,True,True,rescore,rescore,304.11850492543454,304.11850492543454,0.7050005720760646,282.00022883042584,4046.475570203118,8920.951580630848,263.65374922340334,581.2570198602992,1.4531425496507482,263.6236901138223,581.1907508673257,24.162915580103828,260.08745871075723,0.000999999999999998,0.2599225282730087,0.01,0.09999999999999981,0.07940119635077952,0.020498849560960878,737.1010924288485,464.3909956610892,714.9880595093664,500.0,3065.605760639392,4.993481752535445e-07,4452.099740681202,81.6414686824819,-1.3363693658619002e-09,0.030429155393913877,1.965994252415945e-09,nan,4.902468681335449,,304.1185049254344,high,True,W_fuel_max=500kg
400.0,300.0,fuel,True,True,rescore,rescore,297.7330600552176,297.7330600552176,0.6899012812777895,275.9605125111158,4000.000000000018,8818.49048720004,257.73306005521744,568.2041345834704,1.420510336458676,244.74455169736527,539.5693752343111,23.885393756392208,257.10023866164346,0.0158261339812198,0.2705681168865708,0.0100000011167671,1.5826133981219799,0.0903262600737153,0.023294942874811413,718.4048535409945,459.1112837151791,696.8527079347703,500.0,3043.930017557282,1.5215280200209236e-06,4452.099737564761,81.64146868268995,-2.5239076016647655e-08,0.030427799454412995,2.5239076016647655e-08,nan,4.9417219161987305,,297.7330600552173,low,True,W_fuel_max=500kg
400.0,350.0,fuel,True,True,rescore,rescore,267.8638069705829,267.8638069705829,0.7281911721647147,291.2764688658859,5700.0,12566.34894426,210.86380697058289,464.87511896621555,1.1621877974155388,1465.739660188363,3231.4028125207096,34.03668610300617,366.36784009442715,0.5295982613639001,0.651577740392731,0.0100000001895727,52.95982613639001,0.4739918415313963,0.16921716052422792,483.7527597456324,652.4727598711053,469.2401769532489,500.0,3569.8041626754903,3.650065991678275e-07,4452.0997347115135,81.64146868251315,-8.711684841393452e-10,0.03061689676829183,8.711684841393452e-10,nan,4.531939506530762,,267.8638069702841,low,True,W_fuel_max=500kg
400.0,400.0,fuel,True,True,rescore,rescore,230.7838703940502,230.7838703940502,0.6579430441280772,263.1772176512309,5700.0,12566.34894426,173.7838703940502,383.12785197468236,0.9578196299367059,1532.234162984715,3377.9980976108914,34.03668610297204,366.3678400940598,0.6240616098932538,0.7213826161373629,0.1384092414106899,62.40616098932538,0.5670314968881905,0.22795629973731593,386.8350136304977,652.4727598713635,375.2299632216099,500.0,3540.389595181241,3.174643097736407e-06,4452.099734709603,81.64146868255408,-6.335143458435777e-09,0.03061689676830737,6.335143458435777e-09,nan,4.68105149269104,,230.7838703938107,low,True,W_fuel_max=500kg
400.0,450.0,fuel,True,True,rescore,rescore,191.05106873695607,191.05106873695607,0.583665539253601,233.46621570144038,5699.999999999036,12566.348944257874,134.0510687369657,295.53201861398134,0.7388300465349533,1599.4622864276496,3526.210739374347,34.0366861029966,366.3678400943241,0.7102851425211314,0.7851697464600469,0.3370881378293485,71.02851425211314,0.6664175953663363,0.31011707613734074,298.2723596041477,652.4727598717438,289.32418881640484,500.0,3512.894273098654,3.826709416898666e-06,4452.099734687134,81.64146868251771,-6.520410850141545e-09,0.030616896768405667,6.520410850141545e-09,nan,4.540555953979492,,191.051068736771,low,True,W_fuel_max=500kg
400.0,500.0,fuel,True,True,rescore,rescore,147.4055179920075,147.4055179920075,0.5021388813796543,200.85555255186173,5700.0,12566.34894426,90.40551799200752,199.3100501007267,0.4982751252518167,1674.3199168738129,3691.2435648703035,34.03668610384012,366.3678401034037,0.8047935615302804,0.8552532092703364,0.5541363209513047,80.47935615302804,0.7753231976615563,0.4367023322721338,201.0912254049529,652.4727598715688,195.0584918995185,500.0,3481.682196624447,-3.2854759410838597e-06,4452.099734526112,81.64146868151298,-9.659065519640464e-09,0.030616896768968498,3.2854759410838597e-06,nan,4.500936031341553,,147.40551799188245,high,True,W_fuel_max=500kg
